emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,fx,fy,fz,x,y,z,rx,ry,rz,t
-3,-3,7,-10,-4,-3,-5,3,-20.179967267688966,-0.17735869902686763,-4.181429042665986,95.55703735351562,757.5930786132812,181.9340057373047,86.06339263916016,176.02548217773438,102.52593994140625,33.58842730522156
-1,0,5,-6,-2,1,-1,-6,-20.179967267688966,-0.17735869902686763,-4.181429042665986,95.55703735351562,757.5930786132812,181.9340057373047,86.06339263916016,176.02548217773438,102.52593994140625,33.58842730522156
3,3,-21,-8,-2,-1,-3,-5,-20.292870544375095,-0.5996652777652242,-4.056761414112524,92.64628601074219,757.9779663085938,181.18482971191406,86.03494262695312,176.02932739257812,102.49871063232422,33.612528562545776
0,-18,-25,10,1,-1,-2,-4,-20.292870544375095,-0.5996652777652242,-4.056761414112524,92.64628601074219,757.9779663085938,181.18482971191406,86.03494262695312,176.02932739257812,102.49871063232422,33.61353135108948
-3,0,-3,-4,-4,-3,-1,0,-20.292870544375095,-0.5996652777652242,-4.056761414112524,92.64628601074219,757.9779663085938,181.18482971191406,86.03494262695312,176.02932739257812,102.49871063232422,33.61353135108948
-5,-5,-8,-4,0,1,2,-6,-20.29203067801474,-0.730639610194308,-4.061336073687155,92.64628601074219,757.9779663085938,181.18482971191406,86.03494262695312,176.02932739257812,102.49871063232422,33.61353135108948
-3,-8,9,5,0,-1,0,3,-20.348880754065046,-0.7036988393319824,-3.9302806754599677,91.2430648803711,758.1544189453125,180.82467651367188,86.03347778320312,176.03176879882812,102.4968032836914,33.628570795059204
-2,8,-11,-5,-1,-1,0,-1,-20.26206044236503,-0.8940640661094895,-4.008400747635281,91.2430648803711,758.1544189453125,180.82467651367188,86.03347778320312,176.03176879882812,102.4968032836914,33.628570795059204
-1,-4,7,8,2,3,2,3,-20.396362171457348,-1.1276816994224506,-4.087563939805286,90.63524627685547,758.2266235351562,180.66763305664062,86.03518676757812,176.0343017578125,102.49869537353516,33.633583784103394
1,15,31,-10,-3,1,-4,0,-20.396362171457348,-1.1276816994224506,-4.087563939805286,90.63524627685547,758.2266235351562,180.66763305664062,86.03518676757812,176.0343017578125,102.49869537353516,33.633583784103394
-2,-31,-49,1,1,1,2,0,-20.412613099181716,-1.4827645818829076,-4.0474753608843175,88.11780548095703,758.5342407226562,180.00640869140625,86.03939056396484,176.0374755859375,102.49979400634766,33.6580650806427
-4,-2,4,6,-1,-1,-2,-5,-20.462559377624977,-1.6222832779846825,-4.023932370535627,88.11780548095703,758.5342407226562,180.00640869140625,86.03939056396484,176.0374755859375,102.49979400634766,33.65933561325073
1,0,-20,-15,-3,-2,-1,-7,-20.462559377624977,-1.6222832779846825,-4.023932370535627,88.11780548095703,758.5342407226562,180.00640869140625,86.03939056396484,176.0374755859375,102.49979400634766,33.65933561325073
-1,-6,-15,-6,-2,-1,-2,0,-20.462559377624977,-1.6222832779846825,-4.023932370535627,87.51199340820312,758.6051025390625,179.84275817871094,86.04706573486328,176.0389404296875,102.50788879394531,33.66301870346069
-1,6,30,19,6,1,0,2,-20.54414416018689,-1.8325280252997591,-4.0428108958816065,86.70486450195312,758.7001953125,179.61822509765625,86.05298614501953,176.04042053222656,102.51213073730469,33.67259240150452
-3,-19,30,26,4,0,-3,-3,-20.673302968536685,-1.8631047374073073,-3.9941162306081983,86.70486450195312,758.7001953125,179.61822509765625,86.05298614501953,176.04042053222656,102.51213073730469,33.67403221130371
-2,-8,-9,-1,-2,-2,0,-6,-20.673302968536685,-1.8631047374073073,-3.9941162306081983,86.70486450195312,758.7001953125,179.61822509765625,86.05298614501953,176.04042053222656,102.51213073730469,33.67403221130371
-5,-4,-20,-10,-4,-1,-1,2,-20.673302968536685,-1.8631047374073073,-3.9941162306081983,86.70486450195312,758.7001953125,179.61822509765625,86.05298614501953,176.04042053222656,102.51213073730469,33.678791761398315
1,12,6,-5,-2,-2,-2,0,-20.58868411436801,-2.0847204232846606,-4.007169516927247,84.58238983154297,758.935546875,179.029296875,86.06463623046875,176.04869079589844,102.52532958984375,33.693763732910156
-2,0,-5,-8,-5,-2,-2,-6,-20.58868411436801,-2.0847204232846606,-4.007169516927247,84.58238983154297,758.935546875,179.029296875,86.06463623046875,176.04869079589844,102.52532958984375,33.693763732910156
-2,22,3,4,0,0,1,-1,-20.58868411436801,-2.0847204232846606,-4.007169516927247,84.58238983154297,758.935546875,179.029296875,86.06463623046875,176.04869079589844,102.52532958984375,33.693763732910156
1,-29,-52,-5,-1,-2,-1,-3,-20.58868411436801,-2.0847204232846606,-4.007169516927247,84.58238983154297,758.935546875,179.029296875,86.06463623046875,176.04869079589844,102.52532958984375,33.693763732910156
1,4,-2,-2,-2,-3,-1,6,-20.82209126527868,-2.402386115484884,-3.971341696424368,82.95947265625,759.109619140625,178.57070922851562,86.07205963134766,176.05528259277344,102.53321838378906,33.7078595161438
1,13,23,-3,1,-1,1,1,-20.800177457713623,-2.5548903346599667,-3.9731152963506244,82.55239868164062,759.1535034179688,178.45655822753906,86.07505798339844,176.056396484375,102.53639221191406,33.71306085586548
-1,-25,-62,2,4,1,3,3,-20.880344640343257,-2.517934766469477,-3.997761455398489,82.55239868164062,759.1535034179688,178.45655822753906,86.07505798339844,176.056396484375,102.53639221191406,33.71306085586548
-4,3,3,1,-4,-4,-2,-5,-20.880344640343257,-2.517934766469477,-3.997761455398489,82.55239868164062,759.1535034179688,178.45655822753906,86.07505798339844,176.056396484375,102.53639221191406,33.71306085586548
-3,0,-11,-9,0,-1,-2,6,-21.094341295031352,-3.1270252677480377,-3.922388750701979,79.39830017089844,759.4701538085938,177.5214080810547,86.0855941772461,176.07135009765625,102.54778289794922,33.74290585517883
0,10,-8,-17,-5,-3,-4,-2,-21.10760109332387,-3.274022413434001,-3.9326123722188644,79.39830017089844,759.4701538085938,177.5214080810547,86.0855941772461,176.07135009765625,102.54778289794922,33.743911027908325
-3,9,35,15,6,3,4,5,-21.10760109332387,-3.274022413434001,-3.9326123722188644,79.39830017089844,759.4701538085938,177.5214080810547,86.0855941772461,176.07135009765625,102.54778289794922,33.743911027908325
2,-15,-16,-4,0,-1,-3,-2,-21.10760109332387,-3.274022413434001,-3.9326123722188644,79.39830017089844,759.4701538085938,177.5214080810547,86.0855941772461,176.07135009765625,102.54778289794922,33.743911027908325
-1,7,-23,-9,-4,-3,-3,-3,-21.10760109332387,-3.274022413434001,-3.9326123722188644,79.39830017089844,759.4701538085938,177.5214080810547,86.0855941772461,176.07135009765625,102.54778289794922,33.743911027908325
-6,-1,-2,-2,1,0,1,6,-21.10760109332387,-3.274022413434001,-3.9326123722188644,78.98988342285156,759.5086669921875,177.39801025390625,86.08402252197266,176.07382202148438,102.54609680175781,33.747807264328
-1,-3,23,-4,-3,-1,-2,-11,-21.218564748926674,-3.4243318851418554,-3.8950001052016825,78.98988342285156,759.5086669921875,177.39801025390625,86.08402252197266,176.07382202148438,102.54609680175781,33.748817443847656
-4,15,2,-6,0,2,-1,9,-21.218564748926674,-3.4243318851418554,-3.8950001052016825,78.38091278076172,759.5642700195312,177.21603393554688,86.08234405517578,176.07769775390625,102.54425048828125,33.75336813926697
-1,2,-18,11,5,2,2,0,-21.379790821454318,-3.8118555579865636,-3.9003839058886847,77.14649963378906,759.6809692382812,176.8465576171875,86.07624053955078,176.0824432373047,102.53797149658203,33.768373250961304
-1,-8,-3,-3,0,0,-1,4,-21.381892324362777,-3.838262825187002,-3.922768035798775,77.14649963378906,759.6809692382812,176.8465576171875,86.07624053955078,176.0824432373047,102.53797149658203,33.768373250961304
-5,0,-4,-14,-5,-4,-1,-3,-21.381892324362777,-3.838262825187002,-3.922768035798775,77.14649963378906,759.6809692382812,176.8465576171875,86.07624053955078,176.0824432373047,102.53797149658203,33.768373250961304
1,7,8,3,2,0,-2,1,-21.381892324362777,-3.838262825187002,-3.922768035798775,76.42475128173828,759.7484741210938,176.63381958007812,86.07027435302734,176.08477783203125,102.53057098388672,33.7732949256897
-1,-19,-20,0,-2,-2,-1,-2,-21.327618643103037,-4.282048020834376,-3.897539707604568,74.36842346191406,759.92919921875,176.02096557617188,86.03482055664062,176.09298706054688,102.49625396728516,33.79348802566528
-4,-5,-26,-6,-2,-3,-1,-1,-21.327618643103037,-4.282048020834376,-3.897539707604568,74.36842346191406,759.92919921875,176.02096557617188,86.03482055664062,176.09298706054688,102.49625396728516,33.79348802566528
-2,-13,-9,11,1,0,-2,-4,-21.327618643103037,-4.282048020834376,-3.897539707604568,74.36842346191406,759.92919921875,176.02096557617188,86.03482055664062,176.09298706054688,102.49625396728516,33.79348802566528
2,11,49,18,4,2,-1,4,-21.327618643103037,-4.282048020834376,-3.897539707604568,74.36842346191406,759.92919921875,176.02096557617188,86.03482055664062,176.09298706054688,102.49625396728516,33.79348802566528
1,18,44,0,0,-1,-2,2,-21.318749908507318,-4.677844258624238,-3.8787699663196786,72.1882553100586,760.105224609375,175.3802490234375,85.98828887939453,176.1019287109375,102.44988250732422,33.81345462799072
-3,-3,-14,-6,-4,-2,-3,-2,-21.300247864773425,-4.733666795144148,-3.805548807729825,72.1882553100586,760.105224609375,175.3802490234375,85.98828887939453,176.1019287109375,102.44988250732422,33.81345462799072
-5,-6,15,4,0,0,0,-4,-21.300247864773425,-4.733666795144148,-3.805548807729825,72.1882553100586,760.105224609375,175.3802490234375,85.98828887939453,176.1019287109375,102.44988250732422,33.81345462799072
0,-19,-2,2,-3,-1,-2,-2,-21.300247864773425,-4.733666795144148,-3.805548807729825,72.1882553100586,760.105224609375,175.3802490234375,85.98828887939453,176.1019287109375,102.44988250732422,33.81345462799072
-2,2,19,-7,-5,-3,-5,-4,-21.268894003172726,-4.960867322444453,-3.7394345070219024,69.68315887451172,760.3009033203125,174.65505981445312,85.9603500366211,176.10659790039062,102.4245834350586,33.838324546813965
2,2,8,8,2,2,2,1,-21.268894003172726,-4.960867322444453,-3.7394345070219024,69.68315887451172,760.3009033203125,174.65505981445312,85.9603500366211,176.10659790039062,102.4245834350586,33.838324546813965
-8,7,7,-9,-5,-4,-2,1,-21.268894003172726,-4.960867322444453,-3.7394345070219024,69.68315887451172,760.3009033203125,174.65505981445312,85.9603500366211,176.10659790039062,102.4245834350586,33.838324546813965
-1,-9,-17,-1,-3,-4,-3,1,-21.268894003172726,-4.960867322444453,-3.7394345070219024,69.68315887451172,760.3009033203125,174.65505981445312,85.9603500366211,176.10659790039062,102.4245834350586,33.838324546813965
-2,5,19,-9,-2,-3,-5,-2,-21.23040304108457,-4.977569012306179,-3.5881898265863996,68.11305236816406,760.4089965820312,174.20065307617188,85.9587173461914,176.1104736328125,102.42093658447266,33.85378050804138
-6,0,9,6,0,0,1,1,-21.287222317338696,-5.126999455364696,-3.616881005954233,68.11305236816406,760.4089965820312,174.20065307617188,85.9587173461914,176.1104736328125,102.42093658447266,33.85378050804138
1,3,1,-11,-2,1,3,4,-21.287222317338696,-5.126999455364696,-3.616881005954233,67.69256591796875,760.4354248046875,174.0837860107422,85.95967102050781,176.11183166503906,102.42194366455078,33.85815405845642
0,-12,-32,15,7,4,1,-1,-21.287222317338696,-5.126999455364696,-3.616881005954233,67.69256591796875,760.4354248046875,174.0837860107422,85.95967102050781,176.11183166503906,102.42194366455078,33.85815405845642
3,10,11,19,6,3,3,1,-21.322969664299283,-5.441294190469412,-3.580757473290289,66.6434097290039,760.5052490234375,173.79901123046875,85.96128845214844,176.11141967773438,102.4220962524414,33.86921191215515
-3,4,13,5,3,0,-2,-3,-21.427344188039562,-5.4083811338380325,-3.552128592014777,66.6434097290039,760.5052490234375,173.79901123046875,85.96128845214844,176.11141967773438,102.4220962524414,33.86921191215515
-4,8,5,0,2,1,1,-2,-21.427344188039562,-5.4083811338380325,-3.552128592014777,66.0106201171875,760.5482177734375,173.636474609375,85.9687728881836,176.10968017578125,102.42975616455078,33.87323260307312
-5,0,6,-13,-5,-1,-1,4,-21.427344188039562,-5.4083811338380325,-3.552128592014777,66.0106201171875,760.5482177734375,173.636474609375,85.9687728881836,176.10968017578125,102.42975616455078,33.87323260307312
-1,7,-28,-14,-2,0,-2,4,-21.412303186857844,-5.610409520286163,-3.499114053381615,64.95862579345703,760.610107421875,173.36688232421875,85.97718048095703,176.10911560058594,102.43879699707031,33.88808536529541
-3,5,52,30,5,0,2,-3,-21.412303186857844,-5.610409520286163,-3.499114053381615,64.95862579345703,760.610107421875,173.36688232421875,85.97718048095703,176.10911560058594,102.43879699707031,33.88808536529541
0,-3,-1,-2,-2,0,3,-1,-21.412303186857844,-5.610409520286163,-3.499114053381615,64.95862579345703,760.610107421875,173.36688232421875,85.97718048095703,176.10911560058594,102.43879699707031,33.88808536529541
2,8,-6,-20,-6,-5,-3,-2,-21.412303186857844,-5.610409520286163,-3.499114053381615,64.95862579345703,760.610107421875,173.36688232421875,85.97718048095703,176.10911560058594,102.43879699707031,33.88908886909485
-1,-1,-9,4,-1,-1,0,4,-21.55561912267827,-5.909629521101763,-3.3368800618539476,61.69789505004883,760.7755126953125,172.52540588378906,86.02025604248047,176.1092529296875,102.48267364501953,33.913915395736694
-8,-13,-15,-4,-4,-3,-3,-6,-21.57130647100587,-5.899751117592302,-3.275371617161715,61.69789505004883,760.7755126953125,172.52540588378906,86.02025604248047,176.1092529296875,102.48267364501953,33.913915395736694
-2,-2,-1,-8,-2,0,1,0,-21.57130647100587,-5.899751117592302,-3.275371617161715,61.69789505004883,760.7755126953125,172.52540588378906,86.02025604248047,176.1092529296875,102.48267364501953,33.913915395736694
-2,-4,-18,20,4,0,-1,-3,-21.570655228215248,-5.872545340654181,-3.1999246107008474,61.281620025634766,760.7954711914062,172.4169921875,86.02371215820312,176.10906982421875,102.48651123046875,33.91866874694824
-1,16,23,1,-3,-3,-1,-1,-21.488381739002183,-6.139145719074265,-3.1293717232779668,59.70988464355469,760.8651733398438,172.0052947998047,86.03688049316406,176.1085205078125,102.49931335449219,33.93275833129883
-2,-13,-6,1,-2,1,-1,3,-21.488381739002183,-6.139145719074265,-3.1293717232779668,59.70988464355469,760.8651733398438,172.0052947998047,86.03688049316406,176.1085205078125,102.49931335449219,33.93275833129883
-1,-2,-25,-7,-3,-3,-1,-6,-21.488381739002183,-6.139145719074265,-3.1293717232779668,59.70988464355469,760.8651733398438,172.0052947998047,86.03688049316406,176.1085205078125,102.49931335449219,33.93376111984253
1,-5,-11,-9,-2,0,1,3,-21.488381739002183,-6.139145719074265,-3.1293717232779668,59.70988464355469,760.8651733398438,172.0052947998047,86.03688049316406,176.1085205078125,102.49931335449219,33.93376111984253
-6,-15,-4,3,2,1,0,-3,-21.276671940478447,-6.382223173596654,-3.0624957874106404,56.563446044921875,760.9712524414062,171.24835205078125,86.05810546875,176.10569763183594,102.51842498779297,33.963332176208496
2,13,-15,-5,-3,-2,-1,5,-21.276671940478447,-6.382223173596654,-3.0624957874106404,56.563446044921875,760.9712524414062,171.24835205078125,86.05810546875,176.10569763183594,102.51842498779297,33.963332176208496
-3,16,19,-5,0,-2,0,4,-21.276671940478447,-6.382223173596654,-3.0624957874106404,56.563446044921875,760.9712524414062,171.24835205078125,86.05810546875,176.10569763183594,102.51842498779297,33.963332176208496
-2,-1,4,-4,0,1,-2,-3,-21.276671940478447,-6.382223173596654,-3.0624957874106404,56.563446044921875,760.9712524414062,171.24835205078125,86.05810546875,176.10569763183594,102.51842498779297,33.963332176208496
-1,0,23,4,-2,-3,-4,-4,-21.28446583228591,-6.575639488308142,-3.043442007577153,55.509765625,761.0016479492188,170.98292541503906,86.0626449584961,176.10494995117188,102.5232162475586,33.97335863113403
-6,-1,-13,-10,-1,-1,2,1,-21.13799074363043,-6.478010098892059,-3.007914199074465,55.509765625,761.0016479492188,170.98292541503906,86.0626449584961,176.10494995117188,102.5232162475586,33.97335863113403
0,0,-14,-6,-3,-1,-1,-6,-21.13799074363043,-6.478010098892059,-3.007914199074465,54.98466110229492,761.01611328125,170.8513946533203,86.06380462646484,176.10446166992188,102.5260238647461,33.9783718585968
-1,-14,22,19,6,1,1,3,-21.13799074363043,-6.478010098892059,-3.007914199074465,54.98466110229492,761.01611328125,170.8513946533203,86.06380462646484,176.10446166992188,102.5260238647461,33.9783718585968
-1,-17,-1,13,3,1,0,-2,-21.214375640686413,-6.542179195356839,-2.9255546683560847,53.9203987121582,761.0357666015625,170.5943145751953,86.06317138671875,176.10638427734375,102.52567291259766,33.98839783668518
-5,14,30,0,-2,-3,-4,-2,-21.214375640686413,-6.542179195356839,-2.9255546683560847,53.9203987121582,761.0357666015625,170.5943145751953,86.06317138671875,176.10638427734375,102.52567291259766,33.98839783668518
-2,-8,-1,-6,-1,1,0,-5,-21.214375640686413,-6.542179195356839,-2.9255546683560847,53.28372573852539,761.0484619140625,170.45562744140625,86.06018829345703,176.1053466796875,102.5228500366211,33.99341106414795
1,19,9,1,-2,1,-1,6,-21.214375640686413,-6.542179195356839,-2.9255546683560847,53.28372573852539,761.0484619140625,170.45562744140625,86.06018829345703,176.1053466796875,102.5228500366211,33.99341106414795
